Geography,County,State,Median Income,ACS Home Value,Zillow Home Value,Zillow Bottom Tier Home Value,Zillow Top Tier Home Value,Latitude,Longitude,Avg Temperature (F),Max Temperature (F),Min Temperature (F),Avg Percipitation (in.),Min Humidity (%),Max Humidity (%),Avg Wind (mph)
"Putnam County, Florida",Putnam County,Florida,45743,82800,111900.0,,225100.0,29.6265157,-81.77870209999998,60.147500085830686,67.9189998626709,52.37600030899048,0.0063976375606116355,62.27750110626221,95.97250175476074,12.288121482230427
"St. Johns County, Florida",St. Johns County,Florida,103074,274600,,,,29.9719419,-81.42789839999998,60.705499982833864,67.44199967384338,53.969000291824344,0.019269313692577242,64.05500030517578,95.23749923706056,15.243719171494249
"St. Lucie County, Florida",St. Lucie County,Florida,62766,150700,,,,27.3225563,-80.54384499999998,70.08125042915343,78.62000102996826,61.54249982833861,0.03717749665571949,66.35499858856201,96.82499885559082,10.250427377464774
"Santa Rosa County, Florida",Santa Rosa County,Florida,78135,170500,202400.0,124400.0,322800.0,30.7689907,-86.9824288,49.403749817609786,55.63399966955186,43.173499965667716,1.1846265079468254,67.07999992370604,87.92999935150145,13.037483934353592
"Sarasota County, Florida",Sarasota County,Florida,80850,215300,258600.0,169800.0,501900.0,27.1995986,-82.34518899999998,66.91099985837937,76.31149969100952,57.51050002574921,0.010433210514661834,70.25000095367432,97.02999877929688,11.48327971237898
"Seminole County, Florida",Seminole County,Florida,81882,201900,250100.0,155500.0,389200.0,28.7131688,-81.20781640000001,64.74199999570847,72.38299989700317,57.101000094413756,0.036709284131217185,68.47250175476074,97.52999877929688,12.860408753085133
"Sumter County, Florida",Sumter County,Florida,70473,239800,264300.0,189800.0,386200.0,28.6747526,-82.08429009999998,61.846250182390214,71.02400012016297,52.66850024461746,0.0088231370318681,64.25500011444092,96.63500022888184,10.084766349925996
"Suwannee County, Florida",Suwannee County,Florida,57508,92400,132600.0,,210400.0,30.24850959999999,-82.99316069999998,56.457500198483466,65.01199984550476,47.90300055146217,0.0024606299212598425,59.8050012588501,97.39499855041504,9.088524940539003
"Taylor County, Florida",Taylor County,Florida,49783,84900,95900.0,33800.0,186300.0,30.0993767,-83.67739279999998,57.26300004301593,65.84900012016297,48.676999965868895,0.02243923030676335,63.765000343322754,97.26749992370605,9.938226066530943
"Union County, Florida",Union County,Florida,49515,89000,,,,30.0745112,-82.34518899999998,57.706250174343594,66.01550006866455,49.397000280022624,3.555444239704745e-05,58.42500019073486,96.73250007629395,11.493450145081285
"Volusia County, Florida",Volusia County,Florida,60593,149900,193700.0,133800.0,317500.0,29.0279842,-81.0754657,64.33025033473969,71.28950061798096,57.371000051498406,0.0428015489211878,68.65499973297119,96.92749977111816,14.489434368075134
"Wakulla County, Florida",Wakulla County,Florida,64609,133700,170200.0,91000.0,268900.0,30.1301689,-84.35420490000001,56.94575001280755,65.68700006008149,48.20449996553362,0.04158404032428434,68.95499801635742,97.25250053405762,10.891683565908673
"Walton County, Florida",Walton County,Florida,75113,203100,362900.0,156900.0,867800.0,30.56401989999999,-86.17517590000001,52.205000257492074,59.450000429153455,44.960000085830686,0.4725236404599168,71.04000091552734,91.03249931335449,13.969149782681464
"Washington County, Florida",Washington County,Florida,51095,102700,105500.0,56200.0,196300.0,30.548737,-85.684578,52.873249781131754,60.83599932193757,44.91050024032593,0.3918629462324729,73.1175022125244,93.30749893188477,13.14949149276495
"Appling County, Georgia",Appling County,Georgia,52094,72100,,,,31.712238,-82.25832969999998,51.36575011909008,60.78200001716614,41.94950022101402,0.15101742087386724,64.07499885559082,97.04250144958496,6.143554546123744
"Atkinson County, Georgia",Atkinson County,Georgia,50808,62500,,,,31.2932161,-82.8640623,51.96874989271164,60.41299993991853,43.52449984550477,0.29841270033768785,66.26249980926514,98.56500053405762,7.130220316923262
"Bacon County, Georgia",Bacon County,Georgia,50444,73200,,,,31.541208500000003,-82.4319405,51.644749933481215,60.745999836921705,42.54350003004074,0.1883431758702271,64.6525011062622,97.88750076293944,5.3704638954451696
"Baker County, Georgia",Baker County,Georgia,52248,79500,,,,31.2816037,-84.4802606,51.217250233888635,59.87750034332275,42.5570001244545,0.3622769992651902,73.41999912261963,94.07999992370605,8.246551071423294
"Baldwin County, Georgia",Baldwin County,Georgia,52380,108800,141700.0,,281700.0,33.0338083,-83.29340859999998,44.74174997210503,53.67200014591217,35.81149979829788,0.24029064366197966,64.97000122070311,90.28999996185304,5.769519846998452
"Banks County, Georgia",Banks County,Georgia,49824,128900,174200.0,98200.0,273000.0,34.378542,-83.46435509999998,41.4454996958375,49.8109995096922,33.0799998819828,0.09617118384894424,63.78250217437744,90.2400016784668,5.711250423543452
"Barrow County, Georgia",Barrow County,Georgia,66921,134300,175400.0,142300.0,243300.0,34.0142667,-83.6986568,41.26100018694997,49.235000260174274,33.28700011372566,0.11517246202455733,64.12749862670897,89.68499946594238,5.901207744016648
"Bartow County, Georgia",Bartow County,Georgia,66938,140500,169600.0,120900.0,265200.0,34.2660473,-84.8150781,38.40124990344047,45.985999858379365,30.81649994850159,0.4737411235554481,61.480000495910645,85.5850009918213,8.625545188144446
"Ben Hill County, Georgia",Ben Hill County,Georgia,42095,81200,,,,31.7664035,-83.2077645,49.7097504645586,58.392500686645505,41.027000242471686,0.2825302401865561,67.74749946594238,95.43000221252441,6.5089352642089136
"Berrien County, Georgia",Berrien County,Georgia,45856,86700,107600.0,50100.0,183900.0,31.3118535,-83.2077645,51.642499774694436,59.82799985408784,43.456999695301064,0.3265628318382999,67.64500045776367,97.76000022888184,7.59724856259346
"Bibb County, Georgia",Bibb County,Georgia,59364,117300,97700.0,,181200.0,32.7865735,-83.7199136,45.40999961644411,54.35599938631058,36.46399984657764,0.3875937612037959,64.57500076293945,89.28750133514404,7.592663941289188
"Bleckley County, Georgia",Bleckley County,Georgia,55802,98800,,,,32.4087854,-83.37893890000002,47.29099990129471,56.47549993991853,38.1064998626709,0.3760565770423319,66.11749935150146,91.61499977111816,6.275296309275628
"Brantley County, Georgia",Brantley County,Georgia,47843,68200,,,,31.1510963,-81.9971108,54.51350030899048,62.825000429153455,46.202000188827505,0.06643915592920123,61.59000015258789,97.56750106811523,8.98086527244091
"Brooks County, Georgia",Brooks County,Georgia,51081,92400,,,,30.8730159,-83.54965659999998,53.36375011801721,61.628000283241285,45.099499952793124,0.2068561104338939,67.55749988555908,97.69250106811523,8.602927278603316
"Bryan County, Georgia",Bryan County,Georgia,82578,201700,235100.0,147800.0,360600.0,32.023658399999995,-81.47183869999998,51.62675000429154,61.0789999485016,42.17450006008149,0.1536909872152674,60.992499828338616,93.6299991607666,6.6701137361001965
"Bulloch County, Georgia",Bulloch County,Georgia,56113,131200,152400.0,80200.0,252200.0,32.3595678,-81.77870209999998,49.56350001059472,59.1304998755455,39.99650014564396,0.19454979491750088,64.42750024795532,92.63000106811523,5.33105115208
"Burke County, Georgia",Burke County,Georgia,52507,86500,81100.0,33500.0,177200.0,33.088805,-81.9534815,46.70599985569716,55.6744997382164,37.737499973177904,0.3385617977052223,64.4099988937378,89.25999927520752,5.659655600713493
"Butts County, Georgia",Butts County,Georgia,59702,121500,125600.0,57900.0,,33.2691443,-83.9532571,42.802250266075134,51.11600059866904,34.488499933481215,0.26788891769769624,63.394999504089355,88.56750011444092,8.105611665943862
"Calhoun County, Georgia",Calhoun County,Georgia,42680,49000,,,,31.5621777,-84.64791240000002,49.59949984550477,58.153999733924856,41.044999957084656,0.5831663627324142,73.62499904632568,92.4950008392334,8.523277666693929
"Camden County, Georgia",Camden County,Georgia,70657,154500,168300.0,118100.0,262700.0,30.898276,-81.6035062,56.36750007644296,63.702500772476206,49.03249938040972,0.005931225348645308,61.83249855041504,96.21750068664551,11.037907319102287
"Candler County, Georgia",Candler County,Georgia,47783,88600,,,,32.4241804,-82.08429009999998,48.61849958747625,58.12249922752381,39.11449994742871,0.380012465743568,65.47500133514404,92.68499946594238,5.495775888882876
"Carroll County, Georgia",Carroll County,Georgia,62643,119600,147700.0,,243500.0,33.5642239,-85.0649071,40.2417500525713,48.285499972105036,32.198000133037574,0.1248600800323674,64.72000026702881,86.10249996185303,9.008449066180589
"Catoosa County, Georgia",Catoosa County,Georgia,66421,138800,148300.0,93500.0,234900.0,34.8981727,-85.14793639999998,36.51125004291534,43.56500012874604,29.457499957084657,0.10906274863115446,60.44750118255615,85.87250137329102,8.739399328284861
"Charlton County, Georgia",Charlton County,Georgia,55286,82200,,,,30.791736100000005,-82.08429009999998,55.52150021940471,63.463999819755564,47.57900061905384,0.00565944870156566,61.25,97.40250015258788,10.414897883449793
"Chatham County, Georgia",Chatham County,Georgia,72698,177900,167700.0,84300.0,327900.0,31.9994194,-81.1196075,52.31750025749208,60.96650016307831,43.66850035190582,0.09364445774456648,60.06249952316284,92.98249816894531,7.9742245659494415
"Chattahoochee County, Georgia",Chattahoochee County,Georgia,63810,81700,,,,32.295227399999995,-84.8150781,45.63500030040741,54.108500373363505,37.16150022745133,0.4735898032901794,70.69000053405763,88.92000007629395,8.474546348864436
"Chattooga County, Georgia",Chattooga County,Georgia,47069,68500,81200.0,33500.0,159800.0,34.46326610000001,-85.31362179999998,36.599000012874605,44.04199978113174,29.156000244617466,0.11668938351428415,59.77000045776367,84.91750144958495,8.706856316947341
"Cherokee County, Georgia",Cherokee County,Georgia,93164,220200,255400.0,185900.0,391900.0,34.2514526,-84.4802606,37.96700002253056,45.52700013518334,30.406999909877772,0.09407248084000716,62.73750019073486,87.04500007629395,8.28140525989294
"Clarke County, Georgia",Clarke County,Georgia,53599,154600,174100.0,108600.0,290100.0,33.9519347,-83.357567,42.16099999248981,50.202500128746046,34.119499856233595,0.16696639886991246,64.82749938964844,90.25249862670898,6.374986056231857
"Clay County, Georgia",Clay County,Georgia,35941,59900,,,,31.644793100000005,-85.00255390000002,48.33500003218651,56.606000137329104,40.063999927043916,0.4267578237638699,74.02999973297119,91.13249969482422,8.503986257572175
"Clayton County, Georgia",Clayton County,Georgia,54470,89400,115500.0,,164700.0,33.55719439999999,-84.375233,40.90549998283386,48.744499909877774,33.066500055789945,0.12198383413900543,62.957499504089355,87.54500007629395,9.924915931560994
"Clinch County, Georgia",Clinch County,Georgia,41543,63100,,,,30.9716985,-82.82097399999998,53.581999990344045,61.91149990558624,45.25250007510185,0.12038686144070365,63.9975004196167,98.76499938964844,7.511596210078001
"Cobb County, Georgia",Cobb County,Georgia,96584,219700,256100.0,161300.0,427400.0,33.8999297,-84.56414699999998,39.569000077247615,47.09750008583069,32.04050006866455,0.10824106017670294,62.73250007629394,86.83249950408936,9.210793930752278
"Coffee County, Georgia",Coffee County,Georgia,52230,87600,82900.0,29400.0,171600.0,31.5182285,-82.82097399999998,51.17675011157989,59.92699997425079,42.426500248908994,0.26026799453525096,66.60749912261963,97.84499931335449,6.699621310805083
"Colquitt County, Georgia",Colquitt County,Georgia,49509,84500,93800.0,36900.0,198300.0,31.2072856,-83.8473015,51.741500055789956,60.19700014591217,43.28599996566773,0.33477354853406666,70.79500102996826,95.98749923706056,7.851946842489243
"Columbia County, Georgia",Columbia County,Georgia,92513,183800,194900.0,134200.0,310900.0,33.509851399999995,-82.25832969999998,44.75075001716614,52.95649996995926,36.545000064373006,0.1976664540335888,63.98750019073486,89.04749965667725,5.164204636271
"Cook County, Georgia",Cook County,Georgia,46821,87800,,,,31.1428037,-83.46435509999998,52.29950006008149,60.43999991416931,44.15900020599365,0.3707331234193224,68.24749946594238,97.42749977111816,8.075548630068303
"Coweta County, Georgia",Coweta County,Georgia,84495,190700,210000.0,135400.0,324600.0,33.3716708,-84.7315563,41.39150010943413,49.50500031113624,33.27799990773201,0.15364977318470874,64.66250228881836,86.85250091552734,9.556400244494675
"Crawford County, Georgia",Crawford County,Georgia,55636,93300,,,,32.7090798,-83.9744262,44.83850038945675,53.71250059008597,35.964500188827515,0.4465083437641775,65.11499881744385,89.04500007629395,7.658388624311686
"Crisp County, Georgia",Crisp County,Georgia,53965,83900,,,,31.8875724,-83.804868,48.814249548316,57.47449941635132,40.153999680280684,0.4531509575881357,69.43000030517578,93.03999900817871,7.381398964977264
"Dade County, Georgia",Dade County,Georgia,59576,122500,138500.0,74500.0,230200.0,34.910901700000004,-85.47880649999998,33.68300013840199,40.48250017166138,26.883500105142595,0.10647762478805904,60.90250015258789,86.31249809265137,8.79476644712329
"Dawson County, Georgia",Dawson County,Georgia,85577,202300,253300.0,163900.0,509200.0,34.412912,-84.14351359999998,38.302249997854226,46.15700001716614,30.44749997854233,0.2165221276245718,63.4350004196167,88.5474967956543,8.208164517904521
"Decatur County, Georgia",Decatur County,Georgia,50712,109800,,,,30.8720058,-84.5222189,53.098250022530564,61.844000291824344,44.35249975323677,0.3896858126629056,73.0,95.71999931335449,9.76600870386362
"DeKalb County, Georgia",DeKalb County,Georgia,82139,176000,,,,33.7956441,-84.2278796,40.10675002038479,47.6375,32.57600004076958,0.1399002095141749,63.07499885559082,88.10999870300293,9.118702975276712
"Dodge County, Georgia",Dodge County,Georgia,47833,73400,,,,32.128726799999995,-83.2077645,48.24949984131381,57.33949975967407,39.159499922953536,0.3041171194530848,66.95500087738037,93.38249969482422,5.908922867679597
"Dooly County, Georgia",Dooly County,Georgia,44750,83200,,,,32.1593447,-83.804868,47.812999766413114,56.67799963951112,38.947999893315135,0.3559020278960701,68.13500022888185,91.70499992370605,7.2215473466241376
"Dougherty County, Georgia",Dougherty County,Georgia,50815,102100,89100.0,36200.0,175900.0,31.5439375,-84.2278796,50.303749710321426,58.95499939918518,41.65250002145767,0.33938092509592616,72.32999992370604,93.43999862670898,9.185862177438736
"Douglas County, Georgia",Douglas County,Georgia,71598,140100,166300.0,,263600.0,33.7290225,-84.7315563,39.93350010514259,47.70050010085106,32.166500109434125,0.1440418048167792,63.20249938964844,86.5024995803833,9.191234790946243
"Early County, Georgia",Early County,Georgia,44428,82700,,,,31.390110600000003,-84.8984775,50.02925024032593,58.464500403404244,41.594000077247614,0.38602534241563696,74.44500255584717,92.75,7.768190271216035
"Echols County, Georgia",Echols County,Georgia,49722,57000,,,,30.7503289,-82.95015579999998,53.982499769330026,62.22649981975557,45.73849971890449,0.04381219937106756,63.76249885559082,98.54750061035156,8.730060954016446
"Effingham County, Georgia",Effingham County,Georgia,75784,155500,189600.0,126500.0,287900.0,32.378148,-81.38393260000002,50.24525003433227,59.42750023603439,41.062999832630155,0.2625285619943161,61.88749885559082,91.6924991607666,6.460514476640224
"Elbert County, Georgia",Elbert County,Georgia,50749,81800,91900.0,44400.0,180300.0,34.079537200000004,-82.8640623,43.054249811172475,50.70199986696243,35.40649975538254,0.1164756891295666,64.18000030517578,89.95750045776367,4.283318485504985
"Emanuel County, Georgia",Emanuel County,Georgia,46843,78500,,,,32.5726629,-82.3017728,48.04250025749207,57.4385005235672,38.64649999141693,0.2726607059869241,65.65750026702881,92.42000007629395,5.302409868803621
