RegionName,State,statename,geography,Metro,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
Cape May County,NJ,New Jersey,"Cape May County, New Jersey",Ocean City,572,347000,0.000576701,0.013434579,0.070987654,0.033493721,0.001160106,2006-07,2006-Q3,415700,-0.165263411,2005-01
Roanoke City,VA,Virginia,"Roanoke City, Virginia",Roanoke,573,118200,0.005957447,0.03502627,0.053475936,0.026520777,-0.001842443,2008-01,2008-Q1,122100,-0.031941032,2006-11
Daviess County,KY,Kentucky,"Daviess County, Kentucky",Owensboro,574,129300,0.003103181,0.024564184,0.11369509,0.055495229,0.030333906,2018-12,2018-Q4,129300,0,2018-12
Craighead County,AR,Arkansas,"Craighead County, Arkansas",Jonesboro,575,125900,0.017784964,0.050041701,0.046550291,0.042389479,0.024950905,2018-12,2018-Q4,125900,0,2018-12
Cabell County,WV,West Virginia,"Cabell County, West Virginia",Huntington-Ashland,576,98600,0.019648397,0.068255688,0.114124294,0.039594988,0.01495269,2018-12,2018-Q4,98600,0,2018-12
Lafourche Parish,LA,Louisiana,"Lafourche Parish, Louisiana",Houma-Thibodaux,577,126500,0.005564388,0.049792531,0.017699115,0.033470682,,2018-12,2018-Q4,126500,0,2018-12
Floyd County,GA,Georgia,"Floyd County, Georgia",Rome,578,126600,-0.000789266,0.020145044,0.072881356,0.053408401,0.014987972,2018-11,2018-Q4,126700,-0.000789266,2018-11
Monongalia County,WV,West Virginia,"Monongalia County, West Virginia",Morgantown,579,183700,-0.002172732,0.002182215,0.012121212,0.016220358,0.020882727,2018-11,2018-Q4,184100,-0.002172732,2018-10
Garland County,AR,Arkansas,"Garland County, Arkansas",Hot Springs,580,141700,0.000706215,0.002830856,0.044985251,0.023601592,0.005978869,2018-12,2018-Q4,141700,0,2018-12
Flagler County,FL,Florida,"Flagler County, Florida",Deltona-Daytona Beach-Ormond Beach,581,222700,-0.005803571,-0.005359536,0.087402344,0.092181473,0.027733898,2006-07,2006-Q3,258600,-0.138824439,2005-08
Portsmouth City,VA,Virginia,"Portsmouth City, Virginia",Virginia Beach-Norfolk-Newport News,582,152100,0.003298153,0.011976048,0.049689441,0.019647422,-0.008826187,2007-11,2007-Q4,178600,-0.14837626,2005-12
Madison County,MS,Mississippi,"Madison County, Mississippi",Jackson,583,218600,0.01250579,0.048944338,0.089187843,0.020611839,0.012585707,2018-12,2018-Q4,218600,0,2018-12
Sutter County,CA,California,"Sutter County, California",Yuba City,584,286400,0.004559804,0.012371863,0.0544919,0.081579405,0.039828997,2005-10,2005-Q4,318700,-0.101349231,2005-02
Dougherty County,GA,Georgia,"Dougherty County, Georgia",Albany,585,89100,0.020618557,0.142307692,0.063245823,0.030963414,-0.00188821,2007-06,2007-Q2,95800,-0.06993737,2006-08
Northumberland County,PA,Pennsylvania,"Northumberland County, Pennsylvania",Sunbury,586,80700,0.002484472,0.00875,0.011278195,0.021380078,0.008705018,2018-12,2018-Q4,80700,0,2018-12
Montgomery County,VA,Virginia,"Montgomery County, Virginia",Blacksburg-Christiansburg-Radford,587,214900,0.004675082,0.008446739,0.05862069,0.03839666,0.012818273,2018-12,2018-Q4,214900,0,2018-12
Wayne County,NY,New York,"Wayne County, New York",Rochester,588,129800,0.006982157,0.031796502,0.063063063,0.037265181,0.022900602,2018-12,2018-Q4,129800,0,2018-12
Dubuque County,IA,Iowa,"Dubuque County, Iowa",Dubuque,589,161700,0.003724395,0.020833333,0.031908105,0.032355203,0.02340689,2018-12,2018-Q4,161700,0,2018-12
Rockingham County,NC,North Carolina,"Rockingham County, North Carolina",Greensboro-High Point,590,70900,0.029027576,0.095826893,0.130781499,0.021969239,-0.000562431,2006-07,2006-Q3,76100,-0.068331143,2005-09
Sumter County,FL,Florida,"Sumter County, Florida",The Villages,591,264300,0.004561003,0.020069471,0.089896907,0.046273706,0.025632988,2018-12,2018-Q4,264300,0,2018-12
Geauga County,OH,Ohio,"Geauga County, Ohio",Cleveland-Elyria,592,235400,0.009433962,0.026602704,0.077345538,0.044775515,0.020747758,2018-12,2018-Q4,235400,0,2018-12
Pottawattamie County,IA,Iowa,"Pottawattamie County, Iowa",Omaha-Council Bluffs,593,131100,0.003828484,0.02182385,0.05811138,0.042047832,0.020140151,2018-12,2018-Q4,131100,0,2018-12
Lauderdale County,AL,Alabama,"Lauderdale County, Alabama",Florence-Muscle Shoals,594,119400,0.004205214,0.0213858,0.078590786,0.052152443,0.015875334,2018-12,2018-Q4,119400,0,2018-12
Orangeburg County,SC,South Carolina,"Orangeburg County, South Carolina",Orangeburg,595,81500,0.007416564,0.021303258,0.160968661,0.037493974,0.006088592,2018-12,2018-Q4,81500,0,2018-12
Roanoke County,VA,Virginia,"Roanoke County, Virginia",Roanoke,596,188800,0.003721425,0.016693592,0.059483726,0.022889885,0.006759481,2018-12,2018-Q4,188800,0,2018-12
Laramie County,WY,Wyoming,"Laramie County, Wyoming",Cheyenne,597,254300,0.003551697,0.025816862,0.098488121,0.053782803,0.030942655,2018-12,2018-Q4,254300,0,2018-12
Lawrence County,PA,Pennsylvania,"Lawrence County, Pennsylvania",New Castle,598,94300,0.007478632,0.027233115,0.064334086,0.022915879,0.012723918,2018-12,2018-Q4,94300,0,2018-12
Carver County,MN,Minnesota,"Carver County, Minnesota",Minneapolis-St. Paul-Bloomington,599,329000,0.003660769,0.016373185,0.042789223,0.050554928,0.021445272,2018-12,2018-Q4,329000,0,2018-12
Flathead County,MT,Montana,"Flathead County, Montana",Kalispell,600,303300,0.002644628,0.024316109,0.168786127,0.081915534,0.031279142,2018-12,2018-Q4,303300,0,2018-12
Campbell County,KY,Kentucky,"Campbell County, Kentucky",Cincinnati,601,152100,0.003298153,0.022864829,0.062150838,0.050484072,0.022045607,2018-12,2018-Q4,152100,0,2018-12
Sevier County,TN,Tennessee,"Sevier County, Tennessee",Sevierville,602,181900,0.005527916,0.028264556,0.097104946,0.059418052,0.017652177,2018-12,2018-Q4,181900,0,2018-12
Story County,IA,Iowa,"Story County, Iowa",Ames,603,172900,0,-0.001155402,0.013481829,0.038849303,0.024673654,2018-06,2018-Q2,174500,-0.009169054,2018-02
Gallatin County,MT,Montana,"Gallatin County, Montana",Bozeman,604,403600,0.009504752,0.056267993,0.151826484,0.107164296,0.042613351,2018-12,2018-Q4,403600,0,2018-12
Platte County,MO,Missouri,"Platte County, Missouri",Kansas City,605,241200,0.008782936,0.041900648,0.127102804,0.067985894,0.027774403,2018-12,2018-Q4,241200,0,2018-12
Buchanan County,MO,Missouri,"Buchanan County, Missouri",St. Joseph,606,102200,0.017928287,0.08607864,0.057971014,0.042747778,0.015071939,2018-12,2018-Q4,102200,0,2018-12
Grant County,WA,Washington,"Grant County, Washington",Moses Lake,607,173500,0.000576701,0.021188935,0.083021223,0.056197438,0.02190449,2018-12,2018-Q4,173500,0,2018-12
Grafton County,NH,New Hampshire,"Grafton County, New Hampshire",Claremont-Lebanon,608,213200,0.006134969,0.02401537,0.112154408,0.045590514,0.010475955,2018-12,2018-Q4,213200,0,2018-12
Matanuska Susitna Borough,AK,Alaska,"Matanuska Susitna Borough, Alaska",Anchorage,609,278100,0.013853445,0.049830125,0.104447975,0.02659191,0.015139739,2018-12,2018-Q4,278100,0,2018-12
Chemung County,NY,New York,"Chemung County, New York",Elmira,610,94700,0.001057082,-0.007337526,0.005307856,0.007781358,0.01637836,2018-08,2018-Q3,95500,-0.008376963,2018-03
Crawford County,PA,Pennsylvania,"Crawford County, Pennsylvania",Meadville,611,87600,-0.003412969,0.00228833,-0.026666667,0.02533297,0.010514874,2018-01,2018-Q1,93000,-0.058064516,2017-12
Dodge County,WI,Wisconsin,"Dodge County, Wisconsin",Beaver Dam,612,157700,0,0.020051746,0.080877313,0.045407637,0.013360103,2018-12,2018-Q4,157700,0,2018-12
Calvert County,MD,Maryland,"Calvert County, Maryland",Washington-Arlington-Alexandria,613,318000,-0.000314367,0.000314564,0.028460543,0.028660688,-0.002573266,2006-10,2006-Q4,385900,-0.175952319,2005-02
Sherburne County,MN,Minnesota,"Sherburne County, Minnesota",Minneapolis-St. Paul-Bloomington,614,245700,0.005319149,0.026315789,0.079051383,0.077204974,0.039928672,2018-12,2018-Q4,245700,0,2018-12
Lapeer County,MI,Michigan,"Lapeer County, Michigan",Detroit-Warren-Dearborn,615,161700,-0.003696858,-0.007366483,0.017621145,0.064498503,0.026984458,2005-06,2005-Q2,178400,-0.093609865,2004-01
Moore County,NC,North Carolina,"Moore County, North Carolina",Pinehurst-Southern Pines,616,219400,0.003200732,0.020465116,0.102512563,0.048425915,0.017475652,2018-12,2018-Q4,219400,0,2018-12
Mendocino County,CA,California,"Mendocino County, California",Ukiah,617,364400,-0.015401243,-0.015667207,0.04772858,0.075191504,0.023559653,2005-06,2005-Q2,374400,-0.026709402,2005-05
Grand Traverse County,MI,Michigan,"Grand Traverse County, Michigan",Traverse City,618,220700,0.000453309,0.007302602,0.048954373,0.064583573,0.049374841,2018-12,2018-Q4,220700,0,2018-12
Wood County,WV,West Virginia,"Wood County, West Virginia",Parkersburg-Vienna,619,101700,0,0.008928571,0.027272727,0.030534605,0.017502497,2018-12,2018-Q4,101700,0,2018-12
Rogers County,OK,Oklahoma,"Rogers County, Oklahoma",Tulsa,620,160600,0.006265664,0.022929936,0.051735429,0.039059466,0.019727831,2018-12,2018-Q4,160600,0,2018-12
Ozaukee County,WI,Wisconsin,"Ozaukee County, Wisconsin",Milwaukee-Waukesha-West Allis,621,283900,0.002471751,0.017562724,0.058143869,0.047416476,0.017407475,2018-12,2018-Q4,283900,0,2018-12
Hunt County,TX,Texas,"Hunt County, Texas",Dallas-Fort Worth-Arlington,622,116500,0.007785467,0.042972247,0.194871795,0.078070563,0.028219259,2018-12,2018-Q4,116500,0,2018-12
Muskingum County,OH,Ohio,"Muskingum County, Ohio",Zanesville,623,118400,0.011101623,0.052444444,0.151750973,0.059701615,0.021726913,2018-12,2018-Q4,118400,0,2018-12
Benton County,OR,Oregon,"Benton County, Oregon",Corvallis,624,358200,0.008162117,0.028719127,0.048594848,0.077435514,0.037199851,2018-12,2018-Q4,358200,0,2018-12
Rockdale County,GA,Georgia,"Rockdale County, Georgia",Atlanta-Sandy Springs-Roswell,625,163300,0.007402838,0.0296343,0.165596003,0.112561777,0.018536678,2018-12,2018-Q4,163300,0,2018-12
Suffolk City,VA,Virginia,"Suffolk City, Virginia",Virginia Beach-Norfolk-Newport News,626,233200,0.002579536,0.011713666,0.031402034,0.030164305,-0.000128554,2007-02,2007-Q1,261200,-0.10719755,2005-09
Saint Croix County,WI,Wisconsin,"Saint Croix County, Wisconsin",Minneapolis-St. Paul-Bloomington,627,276000,0.003271538,0.015452539,0.137675185,0.081664645,0.037390148,2018-12,2018-Q4,276000,0,2018-12
Walton County,GA,Georgia,"Walton County, Georgia",Atlanta-Sandy Springs-Roswell,628,195900,0.004100461,0.023510972,0.121350887,0.099167185,0.027881739,2018-12,2018-Q4,195900,0,2018-12
Jefferson County,WI,Wisconsin,"Jefferson County, Wisconsin",Watertown-Fort Atkinson,629,200400,0.009063444,0.030864198,0.121432569,0.042434229,0.019318654,2018-12,2018-Q4,200400,0,2018-12
Midland County,MI,Michigan,"Midland County, Michigan",Midland,630,131900,0.007639419,0.029664325,0.068016194,0.037168744,0.014691435,2018-12,2018-Q4,131900,0,2018-12
Saint Clair County,AL,Alabama,"Saint Clair County, Alabama",Birmingham-Hoover,631,167000,0.003605769,0.017052375,0.058972733,0.027805694,0.012700131,2018-12,2018-Q4,167000,0,2018-12
Caldwell County,NC,North Carolina,"Caldwell County, North Carolina",Hickory-Lenoir-Morganton,632,109600,0.014814815,0.079802956,0.085148515,0.055147823,0.009410926,2018-12,2018-Q4,109600,0,2018-12
Madison County,KY,Kentucky,"Madison County, Kentucky",Richmond-Berea,633,161100,0.00248911,0.018331226,0.06547619,0.047073369,0.021995666,2018-12,2018-Q4,161100,0,2018-12
Lee County,MS,Mississippi,"Lee County, Mississippi",Tupelo,634,134900,0.003720238,0.0173454,0.080929487,0.014388839,0.004560051,2006-08,2006-Q3,141300,-0.045293701,2006-04
Newport County,RI,Rhode Island,"Newport County, Rhode Island",Providence-Warwick,635,409000,0.003680982,0.015896672,0.107200866,0.058019392,0.022377859,2018-12,2018-Q4,409000,0,2018-12
Bannock County,ID,Idaho,"Bannock County, Idaho",Pocatello,636,174100,0.01516035,0.047533093,0.140144073,0.03999638,0.027448517,2018-12,2018-Q4,174100,0,2018-12
Limestone County,AL,Alabama,"Limestone County, Alabama",Huntsville,637,157300,0.003188776,0.016806723,0.106966925,0.032891068,0.013765392,2018-12,2018-Q4,157300,0,2018-12
Howard County,IN,Indiana,"Howard County, Indiana",Kokomo,638,97600,0.007223942,0.038297872,0.082039911,0.029244658,0.002387614,2007-04,2007-Q2,101400,-0.037475345,2005-11
Josephine County,OR,Oregon,"Josephine County, Oregon",Grants Pass,639,278000,0.001440922,0.013119534,0.055429005,0.09511573,0.02541302,2018-12,2018-Q4,278000,0,2018-12
Talladega County,AL,Alabama,"Talladega County, Alabama",Talladega-Sylacauga,640,96000,-0.001040583,-0.011328527,0.065482797,0.025847737,-0.00113867,2007-04,2007-Q2,109900,-0.126478617,2006-01
Clinton County,NY,New York,"Clinton County, New York",Plattsburgh,641,130900,-0.000763359,-0.000763359,0.032334385,0.031494239,0.020079436,2018-10,2018-Q4,131200,-0.002286585,2018-09
Clearfield County,PA,Pennsylvania,"Clearfield County, Pennsylvania",DuBois,642,72700,0.008321775,0.038571429,0.067547724,0.046215822,0.020067275,2018-12,2018-Q4,72700,0,2018-12
Vermilion County,IL,Illinois,"Vermilion County, Illinois",Danville,643,58200,0.008665511,0.043010753,0.056261343,0.009909934,0.002261555,2005-11,2005-Q4,63900,-0.089201878,2005-03
Manitowoc County,WI,Wisconsin,"Manitowoc County, Wisconsin",Manitowoc,644,113300,-0.006140351,0.017969452,0.017055655,,,2014-07,2014-Q3,126300,-0.102929533,
Cascade County,MT,Montana,"Cascade County, Montana",Great Falls,645,198700,0.009141696,0.047995781,0.07521645,0.033890096,0.028241204,2018-12,2018-Q4,198700,0,2018-12
Burleigh County,ND,North Dakota,"Burleigh County, North Dakota",Bismarck,646,260100,-0.004592423,-0.021076402,-0.025842697,0.023836256,0.047136208,2018-06,2018-Q2,268400,-0.030923994,2016-03
Wilson County,NC,North Carolina,"Wilson County, North Carolina",Wilson,647,137800,0.002181818,0.008784773,0.121236778,0.03309073,0.009313211,2018-12,2018-Q4,137800,0,2018-12
Maury County,TN,Tennessee,"Maury County, Tennessee",Nashville-Davidson--Murfreesboro--Franklin,648,199600,0.008590197,0.029927761,0.117581187,0.111039109,0.044616984,2018-12,2018-Q4,199600,0,2018-12
Cattaraugus County,NY,New York,"Cattaraugus County, New York",Olean,649,76700,-0.005188067,-0.027883397,0.04638472,0.019617369,0.00832159,2018-09,2018-Q3,78900,-0.027883397,2018-05
Cayuga County,NY,New York,"Cayuga County, New York",Auburn,650,119400,0,-0.022913257,0.006745363,0.026232508,0.017685673,2018-09,2018-Q3,122200,-0.022913257,2018-04
Glynn County,GA,Georgia,"Glynn County, Georgia",Brunswick,651,192400,0.002083333,0.021773765,0.081506464,0.064589538,-0.001750186,2007-10,2007-Q4,218400,-0.119047619,2006-05
Scioto County,OH,Ohio,"Scioto County, Ohio",Portsmouth,652,80300,0.006265664,0.02685422,0.095497954,0.028718508,0.034865882,2018-12,2018-Q4,80300,0,2018-12
Elmore County,AL,Alabama,"Elmore County, Alabama",Montgomery,653,163300,0.004305043,0.014916097,0.061078622,0.000736468,-0.008749352,2006-04,2006-Q2,188900,-0.13552144,2005-08
Raleigh County,WV,West Virginia,"Raleigh County, West Virginia",Beckley,654,85000,0.002358491,0.010701546,0.106770833,0.020496551,0.012460057,2018-12,2018-Q4,85000,0,2018-12
Henderson County,TX,Texas,"Henderson County, Texas",Athens,655,155400,0.01237785,0.078417765,0.140132062,0.051663536,0.025506478,2018-12,2018-Q4,155400,0,2018-12
Island County,WA,Washington,"Island County, Washington",Oak Harbor,656,396800,0.004302708,0.015093374,0.077090119,0.088562565,0.020444204,2018-12,2018-Q4,396800,0,2018-12
Rockwall County,TX,Texas,"Rockwall County, Texas",Dallas-Fort Worth-Arlington,657,282100,0.004271983,0.008580622,0.055763473,0.084895138,0.04036998,2018-12,2018-Q4,282100,0,2018-12
Frederick County,VA,Virginia,"Frederick County, Virginia",Winchester,658,252300,0.010008006,0.03528929,0.041701073,0.051154968,0.013885603,2006-04,2006-Q2,307100,-0.178443504,2005-01
Franklin County,WA,Washington,"Franklin County, Washington",Kennewick-Richland,659,236100,0.007682458,0.035072337,0.091539528,0.077047806,0.06230843,2018-12,2018-Q4,236100,0,2018-12
Ross County,OH,Ohio,"Ross County, Ohio",Chillicothe,660,118900,0.020600858,0.0760181,0.119585687,0.060834699,0.025647239,2018-12,2018-Q4,118900,0,2018-12
Somerset County,PA,Pennsylvania,"Somerset County, Pennsylvania",Somerset,661,95400,0.00952381,0.032467532,0.071910112,0.02239355,0.010309699,2018-12,2018-Q4,95400,0,2018-12
Sullivan County,NY,New York,"Sullivan County, New York",,662,142300,0.013532764,0.040204678,0.01788269,0.008062077,-0.012025044,2006-12,2006-Q4,183500,-0.224523161,2004-10
Christian County,MO,Missouri,"Christian County, Missouri",Springfield,663,172400,0.007009346,0.016509434,0.112258065,0.059387757,0.029345338,2018-12,2018-Q4,172400,0,2018-12
Kosciusko County,IN,Indiana,"Kosciusko County, Indiana",Warsaw,664,161900,0.001236858,0.026632847,0.106630212,0.044545044,0.024173811,2018-12,2018-Q4,161900,0,2018-12
Payne County,OK,Oklahoma,"Payne County, Oklahoma",Stillwater,665,152500,0.002629849,0.015312916,0.053176796,0.039741129,0.019839614,2018-12,2018-Q4,152500,0,2018-12
Twin Falls County,ID,Idaho,"Twin Falls County, Idaho",Twin Falls,666,197700,0.007131941,0.036706869,0.136860265,0.064701251,0.033355292,2018-12,2018-Q4,197700,0,2018-12
Cheshire County,NH,New Hampshire,"Cheshire County, New Hampshire",Keene,667,198600,0.001008065,0.018984094,0.082288828,0.041323523,0.008600682,2006-10,2006-Q4,202300,-0.018289669,2006-04
Erie County,OH,Ohio,"Erie County, Ohio",Sandusky,668,127700,0.003930818,-0.001563722,0.068619247,0.027319048,0.009481762,2018-09,2018-Q3,127900,-0.001563722,2018-09
White County,AR,Arkansas,"White County, Arkansas",Searcy,669,115600,0.006968641,0.044263776,0.12890625,0.029211787,0.020574268,2018-12,2018-Q4,115600,0,2018-12
Bartholomew County,IN,Indiana,"Bartholomew County, Indiana",Columbus,670,149600,0.010128292,0.044692737,0.089584851,0.047537022,0.028273199,2018-12,2018-Q4,149600,0,2018-12
Lancaster County,SC,South Carolina,"Lancaster County, South Carolina",Charlotte-Concord-Gastonia,671,165900,0.002416918,0.017167382,0.066195373,0.07623044,0.022889344,2018-12,2018-Q4,165900,0,2018-12
Valencia County,NM,New Mexico,"Valencia County, New Mexico",Albuquerque,672,143400,0.00349895,0.009148487,0.070149254,0.038181915,0.00786082,2018-12,2018-Q4,143400,0,2018-12
Rockingham County,VA,Virginia,"Rockingham County, Virginia",Harrisonburg,673,196900,0.001525941,0.00974359,0.044008484,0.034233209,0.008566942,2018-12,2018-Q4,196900,0,2018-12
Van Buren County,MI,Michigan,"Van Buren County, Michigan",Kalamazoo-Portage,674,133100,0.0121673,0.037412315,0.103648425,0.052407363,,2018-12,2018-Q4,133100,0,2018-12
Leavenworth County,KS,Kansas,"Leavenworth County, Kansas",Kansas City,675,175300,0.004009164,0.015643105,0.062424242,0.044954941,0.018387758,2018-12,2018-Q4,175300,0,2018-12
Cole County,MO,Missouri,"Cole County, Missouri",Jefferson City,676,158600,0.005069708,0.012771392,0.055222888,0.039454585,0.010125659,2018-12,2018-Q4,158600,0,2018-12
Umatilla County,OR,Oregon,"Umatilla County, Oregon",Hermiston-Pendleton,677,182000,0.010549695,0.069958848,0.1283323,0.055385973,0.032329505,2018-12,2018-Q4,182000,0,2018-12
Cape Girardeau County,MO,Missouri,"Cape Girardeau County, Missouri",Cape Girardeau,678,156500,0.012944984,0.060298103,0.092877095,0.055606372,0.027685569,2018-12,2018-Q4,156500,0,2018-12
Lynchburg City,VA,Virginia,"Lynchburg City, Virginia",Lynchburg,679,137700,0.002913328,0.011756062,0.039245283,0.027556935,0.009159624,2018-12,2018-Q4,137700,0,2018-12
Lewis County,WA,Washington,"Lewis County, Washington",Centralia,680,230900,0.003913043,0.014499121,0.179867144,0.085366357,0.027521994,2018-12,2018-Q4,230900,0,2018-12
